umap_1	umap_2	cell_type	cell_type_broad	tissue	subtype
9.595847129821777	-3.3110225200653076	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-0.20387277007102966	0.8158374428749084	CD4+ Tconv	T cells	pleural_effusion	SCLC-N
-12.924820899963379	1.0439540147781372	B cell	B cell	LN	SCLC-A
-0.7667062878608704	-3.456716537475586	CD4+ Tconv	T cells	liver	SCLC-N
-1.2333332300186157	10.820295333862305	Mono/Mφ	Myeloid	axilla	SCLC-N
-5.502864360809326	-6.139538288116455	CD4+ Tconv	T cells	lung	SCLC-A
2.593815803527832	0.6654049158096313	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
1.6892019510269165	-5.482300758361816	CD8+ Tmem	T cells	liver	SCLC-A
-1.8382266759872437	-1.49474036693573	CD4+ Treg	T cells	lung	SCLC-A
2.6418073177337646	2.0176613330841064	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.481894493103027	-5.512450218200684	CD4+ Treg	T cells	lung	SCLC-A
2.5305635929107666	1.9466432332992554	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
7.352927207946777	-2.9424359798431396	NK	NK	lung	SCLC-A
3.1087398529052734	-2.078523635864258	CD8+ Tmem	T cells	lung	SCLC-A
8.579768180847168	-2.77370548248291	Tgd	T cells	pleural_effusion	SCLC-A
-1.0330983400344849	10.69249439239502	Mono/Mφ	Myeloid	lung	SCLC-A
2.3328635692596436	1.8438265323638916	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
1.1758158206939697	-5.836519718170166	CD8+ Tmem	T cells	liver	SCLC-A
7.249863147735596	-2.622835397720337	NK	NK	lung	SCLC-A
-2.2199697494506836	8.879764556884766	Mono/Mφ	Myeloid	liver	SCLC-A
7.592916011810303	-2.046278476715088	NK	NK	liver	SCLC-A
1.6099525690078735	-0.181949183344841	CD4+ Tconv	T cells	LN	SCLC-A
4.893354892730713	9.986228942871094	Neutrophil	Myeloid	liver	SCLC-A
-2.711878776550293	10.296167373657227	Mono/Mφ	Myeloid	lung	SCLC-A
2.672109365463257	-1.0691965818405151	CD8+ Tmem	T cells	lung	SCLC-A
1.9953184127807617	-0.5401616096496582	CD4+ Tconv	T cells	LN	SCLC-A
-8.129672050476074	-6.50008487701416	CD8+ Tmem	T cells	lung	SCLC-A
-0.5222101211547852	-3.3486883640289307	CD4+ Tconv	T cells	liver	SCLC-N
-7.725587368011475	-6.146456718444824	CD8+ Tmem	T cells	lung	SCLC-A
1.6501266956329346	-0.39046958088874817	CD4+ Tconv	T cells	LN	SCLC-A
8.374279022216797	-2.7116382122039795	Tgd	T cells	pleural_effusion	SCLC-A
-12.887789726257324	1.0352246761322021	B cell	B cell	LN	SCLC-A
9.533162117004395	-2.970348834991455	Tgd	T cells	pleural_effusion	SCLC-A
1.3148314952850342	-0.7458109259605408	CD4+ Tconv	T cells	lung	SCLC-A
2.7369167804718018	0.9340164065361023	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
2.6299948692321777	1.9347323179244995	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.586822509765625	-2.6829538345336914	Tgd	T cells	pleural_effusion	SCLC-A
2.646831512451172	1.827927827835083	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
4.859663963317871	10.021292686462402	Neutrophil	Myeloid	liver	SCLC-A
1.2363601922988892	-0.7252704501152039	CD4+ Tconv	T cells	lung	SCLC-A
-7.527390480041504	-6.289395809173584	CD8+ Tmem	T cells	lung	SCLC-A
-1.0402551889419556	9.45573902130127	Mono/Mφ	Myeloid	lung	SCLC-A
8.346282005310059	-2.953868865966797	Tgd	T cells	pleural_effusion	SCLC-A
2.6488184928894043	1.8217964172363281	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.0977351665496826	0.11177929490804672	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
1.324310302734375	-5.524755477905273	CD8+ Tmem	T cells	liver	SCLC-A
1.4443104267120361	-0.8200724720954895	CD4+ Tconv	T cells	lung	SCLC-A
1.9576311111450195	1.5948388576507568	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-0.5741457343101501	-3.634244203567505	CD4+ Tconv	T cells	liver	SCLC-N
9.480497360229492	-2.948310375213623	Tgd	T cells	pleural_effusion	SCLC-A
2.413203716278076	1.6954811811447144	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.193293571472168	-1.5717476606369019	NK	NK	lung	SCLC-A
5.364867210388184	11.826108932495117	Neutrophil	Myeloid	liver	SCLC-A
1.2448749542236328	-0.6702384352684021	CD4+ Tconv	T cells	lung	SCLC-A
3.526283025741577	-2.098548173904419	CD8+ Tmem	T cells	lung	SCLC-A
-7.6214094161987305	-6.23955774307251	CD8+ Tmem	T cells	lung	SCLC-A
-7.617167949676514	-6.2975687980651855	CD8+ Tmem	T cells	lung	SCLC-A
-0.4820466935634613	-4.796785831451416	CD4+ Tconv	T cells	liver	SCLC-A
-7.623428821563721	-6.239402770996094	CD8+ Tmem	T cells	lung	SCLC-A
8.189615249633789	-2.749083995819092	Tgd	T cells	pleural_effusion	SCLC-A
1.2970011234283447	-0.6825859546661377	CD4+ Tconv	T cells	lung	SCLC-A
8.38339900970459	-2.959099769592285	Tgd	T cells	pleural_effusion	SCLC-A
3.6474456787109375	-1.9877030849456787	CD8+ Tmem	T cells	lung	SCLC-A
-3.5063071250915527	9.846238136291504	cDC	Myeloid	LN	SCLC-N
2.219815492630005	-4.654751300811768	CD8+ Tmem	T cells	liver	SCLC-N
5.080498695373535	9.733155250549316	Neutrophil	Myeloid	liver	SCLC-A
-12.396588325500488	1.0234389305114746	B cell	B cell	LN	SCLC-A
8.300616264343262	-2.7083840370178223	Tgd	T cells	pleural_effusion	SCLC-A
-6.462841987609863	-6.576895713806152	CD4+ Tconv	T cells	lung	SCLC-A
5.011098384857178	9.809210777282715	Neutrophil	Myeloid	liver	SCLC-A
-7.430666446685791	-6.4949469566345215	CD8+ Tmem	T cells	lung	SCLC-A
8.541654586791992	-2.297337532043457	Tgd	T cells	pleural_effusion	SCLC-A
7.738280296325684	-2.0849034786224365	NK	NK	pleural_effusion	SCLC-N
9.486490249633789	-3.2035512924194336	Tgd	T cells	pleural_effusion	SCLC-A
3.5549190044403076	-1.872841715812683	CD8+ Tmem	T cells	lung	SCLC-A
-1.4870705604553223	-1.5792824029922485	CD4+ Treg	T cells	lung	SCLC-A
8.356451988220215	-2.840646505355835	Tgd	T cells	pleural_effusion	SCLC-A
-7.382440090179443	-6.569525241851807	CD8+ Tmem	T cells	lung	SCLC-A
-6.404277801513672	-6.644058704376221	CD4+ Tconv	T cells	lung	SCLC-A
-0.19472293555736542	0.5367119312286377	CD4+ Tconv	T cells	pleural_effusion	SCLC-N
0.26820075511932373	1.544564127922058	CD4+ Tconv	T cells	axilla	SCLC-N
0.06629577279090881	1.378831148147583	CD8+ Tmem	T cells	liver	SCLC-N
-2.7291207313537598	10.984671592712402	Mono/Mφ	Myeloid	LN	SCLC-A
2.360008716583252	1.5966005325317383	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-0.5627068281173706	-3.3321526050567627	CD4+ Tconv	T cells	liver	SCLC-N
1.350260853767395	-4.294238090515137	CD8+ Teff	T cells	LN	SCLC-P
2.435373544692993	-0.025503160431981087	CD8+ Tmem	T cells	liver	SCLC-N
4.9843854904174805	9.94578742980957	Neutrophil	Myeloid	liver	SCLC-A
9.638246536254883	-3.01301908493042	Tgd	T cells	pleural_effusion	SCLC-A
-0.3510850667953491	-1.0350284576416016	CD4+ Tconv	T cells	lung	SCLC-N
-0.6206596493721008	-3.0034353733062744	CD4+ Tconv	T cells	lung	SCLC-N
3.3444442749023438	-2.18110728263855	CD8+ Tmem	T cells	lung	SCLC-A
8.5443267822265625	-3.000946521759033	Tgd	T cells	pleural_effusion	SCLC-A
5.33215856552124	10.63627815246582	Neutrophil	Myeloid	LN	SCLC-A
2.921806812286377	1.1994484663009644	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.507577896118164	-6.758662700653076	CD4+ Tconv	T cells	lung	SCLC-A
-2.1145403385162354	-1.9266624450683594	CD4+ Treg	T cells	lung	SCLC-A
2.1637003421783447	1.6123117208480835	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
1.5722252130508423	-4.770853042602539	CD8+ Tmem	T cells	liver	SCLC-N
5.13236665725708	9.84505844116211	Neutrophil	Myeloid	liver	SCLC-A
9.6385498046875	-3.2026190757751465	Tgd	T cells	pleural_effusion	SCLC-A
-12.366121292114258	1.296346664428711	B cell	B cell	lung	SCLC-A
2.6870813369750977	1.8990451097488403	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.509145736694336	-2.161050319671631	CD8+ Tmem	T cells	lung	SCLC-A
3.4654791355133057	-2.0811479091644287	CD8+ Tmem	T cells	lung	SCLC-A
-1.1461683511734009	10.827689170837402	Mono/Mφ	Myeloid	axilla	SCLC-N
-0.24728524684906006	0.669492781162262	CD4+ Tconv	T cells	pleural_effusion	SCLC-N
4.013241291046143	-5.438788414001465	CD8+ Teff	T cells	lung	SCLC-A
-12.534076690673828	1.0091438293457031	B cell	B cell	LN	SCLC-A
-11.192641258239746	1.370959758758545	B cell	B cell	lung	SCLC-A
4.99553918838501	9.900077819824219	Neutrophil	Myeloid	liver	SCLC-A
2.2205305099487305	1.760769009590149	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-7.7692952156066895	-6.591482639312744	CD8+ Tmem	T cells	lung	SCLC-A
8.41015625	-2.9971296787261963	Tgd	T cells	pleural_effusion	SCLC-A
-1.2021467685699463	-2.6993067264556885	CD4+ Tconv	T cells	lung	SCLC-A
0.2594958543777466	1.4929146766662598	CD4+ Tconv	T cells	lung	SCLC-A
1.9174394607543945	1.6690359115600586	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.2281157970428467	-3.840291976928711	CD8+ Tmem	T cells	lung	SCLC-N
2.1386380195617676	1.5341874361038208	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
1.6940901279449463	-0.8619364500045776	CD4+ Tconv	T cells	lung	SCLC-A
2.3416590690612793	1.2669429779052734	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.8991189002990723	1.4144660234451294	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.5885863304138184	1.8062138557434082	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
1.9639734029769897	1.474410891532898	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-2.050053358078003	-1.660111665725708	CD4+ Treg	T cells	lung	SCLC-A
-12.727201461791992	0.9392518401145935	B cell	B cell	LN	SCLC-A
2.746880531311035	-1.095137357711792	CD8+ Tmem	T cells	lung	SCLC-A
1.8951151371002197	-0.7462496161460876	CD8+ Tmem	T cells	LN	SCLC-A
-7.499048233032227	-6.423262596130371	CD8+ Tmem	T cells	lung	SCLC-A
-1.4114969968795776	-1.5235546827316284	CD4+ Tconv	T cells	lung	SCLC-A
-12.803428649902344	0.9812317490577698	B cell	B cell	LN	SCLC-A
1.6289280652999878	-4.785794258117676	CD8+ Tmem	T cells	liver	SCLC-N
-6.35287618637085	-6.7472639083862305	CD4+ Tconv	T cells	lung	SCLC-A
1.9790079593658447	1.7154310941696167	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
1.8266065120697021	-5.241697788238525	CD8+ Tmem	T cells	liver	SCLC-A
9.605513572692871	-3.1737565994262695	Tgd	T cells	pleural_effusion	SCLC-A
5.359119415283203	11.161751747131348	Neutrophil	Myeloid	LN	SCLC-A
1.984603762626648	1.5566565990447998	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-1.9888328313827515	-2.080613851547241	CD4+ Treg	T cells	lung	SCLC-A
9.523192405700684	-3.027407646179199	Tgd	T cells	pleural_effusion	SCLC-A
3.465123414993286	-1.8251320123672485	CD8+ Tmem	T cells	lung	SCLC-A
8.430773735046387	-2.7061007022857666	Tgd	T cells	pleural_effusion	SCLC-A
-6.404257297515869	-6.657433986663818	CD4+ Tconv	T cells	lung	SCLC-A
1.5733972787857056	-5.674764633178711	CD8+ Tmem	T cells	liver	SCLC-A
2.7121288776397705	1.7567768096923828	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.537715911865234	-2.670255422592163	Tgd	T cells	pleural_effusion	SCLC-A
-8.050840377807617	-6.144090175628662	CD8+ Tmem	T cells	lung	SCLC-A
1.9178953170776367	-4.478840351104736	CD8+ Tmem	T cells	liver	SCLC-N
2.663799524307251	1.9112027883529663	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
5.091081142425537	9.774897575378418	Neutrophil	Myeloid	liver	SCLC-A
2.320416212081909	-4.656790733337402	CD8+ Tmem	T cells	liver	SCLC-N
8.493389129638672	-2.9459760189056396	Tgd	T cells	pleural_effusion	SCLC-A
-5.386797904968262	-6.041121006011963	CD8+ Tmem	T cells	lung	SCLC-A
-0.9018523097038269	-4.574579238891602	CD4+ Tconv	T cells	liver	SCLC-A
1.4388314485549927	-0.7416439056396484	CD4+ Tconv	T cells	lung	SCLC-A
9.485879898071289	-2.7568342685699463	Tgd	T cells	pleural_effusion	SCLC-A
-7.465933322906494	-6.290710926055908	CD8+ Tmem	T cells	lung	SCLC-A
2.3284008502960205	1.884432315826416	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-12.113844871520996	0.9809924364089966	B cell	B cell	lung	SCLC-A
-0.9507744312286377	-4.944852352142334	CD4+ Tconv	T cells	liver	SCLC-A
2.8259973526000977	-1.958150863647461	CD8+ Tmem	T cells	lung	SCLC-A
2.9279720783233643	1.2400583028793335	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.7589802742004395	1.199001669883728	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.5106232166290283	1.9370381832122803	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.7507095336914062	1.6467885971069336	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.504155158996582	-3.161264419555664	Tgd	T cells	pleural_effusion	SCLC-A
-7.677422523498535	-6.440062522888184	CD8+ Tmem	T cells	lung	SCLC-A
-7.514845371246338	-6.203372955322266	CD8+ Tmem	T cells	lung	SCLC-A
2.5386807918548584	1.7932050228118896	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.100907325744629	-2.6092774868011475	Tgd	T cells	pleural_effusion	SCLC-A
-6.530647277832031	-5.551377773284912	CD4+ Treg	T cells	lung	SCLC-A
-11.370951652526855	1.454872488975525	B cell	B cell	lung	SCLC-A
-6.467185974121094	-5.438887119293213	CD4+ Treg	T cells	lung	SCLC-A
-6.360395908355713	-6.793430805206299	CD4+ Tconv	T cells	lung	SCLC-A
1.5186333656311035	-4.875980377197266	CD8+ Tmem	T cells	LN	SCLC-A
2.4904565811157227	1.4686301946640015	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.5494842529296875	-2.4080755710601807	Tgd	T cells	pleural_effusion	SCLC-A
1.5697662830352783	-0.8175161480903625	CD8+ Tmem	T cells	lung	SCLC-A
2.9022932052612305	-1.2834868431091309	CD8+ Tmem	T cells	lung	SCLC-A
-12.648114204406738	1.0049952268600464	B cell	B cell	LN	SCLC-A
-12.846227645874023	1.114769697189331	B cell	B cell	LN	SCLC-A
-6.364108562469482	-6.655023097991943	CD4+ Tconv	T cells	lung	SCLC-A
2.7294211387634277	1.7205218076705933	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-9.19184398651123	7.129616737365723	pDC	Myeloid	lung	SCLC-A
-6.194952487945557	-6.5893168449401855	CD4+ Tconv	T cells	lung	SCLC-A
8.558058738708496	-3.041752338409424	Tgd	T cells	pleural_effusion	SCLC-A
2.7283859252929688	1.3541218042373657	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.345400333404541	-6.716476917266846	CD4+ Tconv	T cells	lung	SCLC-A
-3.4695377349853516	10.8776216506958	Mono/Mφ	Myeloid	lung	SCLC-A
9.626931190490723	-2.8078508377075195	Tgd	T cells	pleural_effusion	SCLC-A
2.6647891998291016	0.6432476043701172	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-3.388047456741333	-4.960305213928223	CD8+ Texh	T cells	lung	SCLC-A
8.478853225708008	-2.4693667888641357	Tgd	T cells	pleural_effusion	SCLC-A
-6.40595006942749	-6.641866207122803	CD4+ Tconv	T cells	lung	SCLC-A
-1.1748650074005127	-2.70422101020813	CD4+ Tconv	T cells	lung	SCLC-A
-1.8572285175323486	-1.5405479669570923	CD4+ Treg	T cells	lung	SCLC-A
-12.189820289611816	1.0802007913589478	B cell	B cell	lung	SCLC-A
0.9142902493476868	-0.6862948536872864	CD4+ Tconv	T cells	lung	SCLC-A
-0.15099488198757172	1.156762957572937	Mono/Mφ	Myeloid	LN	SCLC-A
2.1329267024993896	1.594922661781311	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
1.9379425048828125	-0.20590604841709137	CD8+ Tmem	T cells	LN	SCLC-A
2.2798590660095215	1.7413420677185059	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.297310829162598	-2.6819145679473877	Tgd	T cells	pleural_effusion	SCLC-A
2.99778413772583	1.0617687702178955	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-11.468392372131348	1.284365177154541	B cell	B cell	lung	SCLC-A
2.6818015575408936	-1.2491520643234253	CD8+ Tmem	T cells	lung	SCLC-A
2.509326696395874	1.797900676727295	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.966053485870361	-5.947216987609863	CD4+ Tconv	T cells	lung	SCLC-A
9.466538429260254	-3.068117618560791	Tgd	T cells	pleural_effusion	SCLC-A
-5.568902969360352	-6.144600868225098	CD4+ Tconv	T cells	lung	SCLC-A
-3.891880989074707	-4.797881603240967	CD8+ Texh	T cells	lung	SCLC-A
2.7874596118927	-1.1599044799804688	CD8+ Tmem	T cells	lung	SCLC-A
-6.484489917755127	-5.449781894683838	CD4+ Treg	T cells	lung	SCLC-A
-1.0412492752075195	10.779007911682129	Neutrophil	Myeloid	lung	SCLC-A
-6.454808235168457	-6.662199974060059	CD4+ Tconv	T cells	lung	SCLC-A
-1.9131780862808228	-1.5016505718231201	CD4+ Treg	T cells	lung	SCLC-A
8.236790657043457	-1.6063019037246704	NK	NK	lung	SCLC-A
2.1057560443878174	1.636663556098938	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.837578773498535	1.7264254093170166	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
4.032322406768799	-5.495311260223389	CD8+ Teff	T cells	LN	SCLC-A
2.7411859035491943	0.2117658257484436	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-12.372929573059082	1.227352261543274	B cell	B cell	lung	SCLC-A
2.5560226440429688	-4.28701639175415	CD8+ Tmem	T cells	liver	SCLC-N
-6.352138519287109	-6.6590895652771	CD4+ Tconv	T cells	lung	SCLC-A
2.5491321086883545	1.600766897201538	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.382919788360596	-6.616591453552246	CD4+ Tconv	T cells	lung	SCLC-A
-3.2271652221679688	11.251553535461426	Mono/Mφ	Myeloid	lung	SCLC-A
-7.481175899505615	-6.323554039001465	CD8+ Tmem	T cells	lung	SCLC-A
1.0135267972946167	0.7829732894897461	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
1.300455927848816	-0.7212191820144653	CD4+ Tconv	T cells	lung	SCLC-A
-0.022259799763560295	0.55287766456604	CD4+ Tconv	T cells	LN	SCLC-A
-7.584660053253174	-6.131079196929932	CD8+ Tmem	T cells	lung	SCLC-A
8.487444877624512	-3.081735849380493	Tgd	T cells	pleural_effusion	SCLC-A
2.7570090293884277	-1.14948308467865	CD8+ Tmem	T cells	lung	SCLC-A
-1.4775372743606567	8.829980850219727	Mono/Mφ	Myeloid	liver	SCLC-N
9.477169036865234	-3.064812421798706	Tgd	T cells	pleural_effusion	SCLC-A
1.4219211339950562	-0.7513899803161621	CD4+ Tconv	T cells	lung	SCLC-A
1.333756923675537	-0.7611539959907532	CD4+ Tconv	T cells	lung	SCLC-A
8.391709327697754	-2.9899983406066895	Tgd	T cells	pleural_effusion	SCLC-A
5.342377662658691	10.736356735229492	Neutrophil	Myeloid	LN	SCLC-A
2.560828685760498	1.8512519598007202	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-0.06339104473590851	1.064515233039856	CD4+ Tconv	T cells	pleural_effusion	SCLC-N
-3.0430119037628174	10.73155689239502	Mono/Mφ	Myeloid	lung	SCLC-A
-0.9185085892677307	10.62602424621582	Mono/Mφ	Myeloid	lung	SCLC-A
9.436253547668457	-2.614990234375	Tgd	T cells	pleural_effusion	SCLC-A
-6.81133508682251	-6.6388702392578125	CD4+ Tconv	T cells	lung	SCLC-A
0.5390756130218506	-0.22055548429489136	CD4+ Tconv	T cells	LN	SCLC-A
-11.191282272338867	1.3700463771820068	Plasma cell	B cell	lung	SCLC-A
-7.969120979309082	-6.471036434173584	CD8+ Teff	T cells	lung	SCLC-A
8.999683380126953	-2.7822728157043457	Tgd	T cells	pleural_effusion	SCLC-A
8.495284080505371	-3.0894417762756348	Tgd	T cells	pleural_effusion	SCLC-A
-6.319399833679199	-6.791266441345215	CD4+ Tconv	T cells	lung	SCLC-A
3.2842376232147217	-5.926070213317871	CD8+ Teff	T cells	liver	SCLC-A
-0.9925240874290466	10.72243595123291	Mono/Mφ	Myeloid	lung	SCLC-A
2.563016891479492	1.6627857685089111	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-1.3632190227508545	10.912382125854492	Mono/Mφ	Myeloid	lung	SCLC-A
-2.134303569793701	-3.331310510635376	CD4+ Tconv	T cells	liver	SCLC-A
-3.535529136657715	-4.8046088218688965	CD8+ Texh	T cells	lung	SCLC-A
-2.66963791847229	10.973997116088867	Mono/Mφ	Myeloid	LN	SCLC-A
-11.84675121307373	1.6505595445632935	CD8+ Tmem	T cells	axilla	SCLC-N
-6.388208389282227	-6.685818195343018	CD4+ Tconv	T cells	lung	SCLC-A
-7.626431941986084	-6.237553119659424	CD8+ Tmem	T cells	lung	SCLC-A
2.338191509246826	1.90949547290802	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.321896076202393	-6.713784217834473	CD4+ Tconv	T cells	lung	SCLC-A
2.386472225189209	1.7750043869018555	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.283905029296875	-2.9060235023498535	Tgd	T cells	pleural_effusion	SCLC-A
-12.753734588623047	1.098353624343872	B cell	B cell	LN	SCLC-A
-6.344758987426758	-6.792108058929443	CD4+ Tconv	T cells	lung	SCLC-A
4.935945987701416	9.976971626281738	Neutrophil	Myeloid	liver	SCLC-A
2.9595491886138916	0.16857993602752686	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-12.377718925476074	1.082718849182129	B cell	B cell	lung	SCLC-A
2.8825814723968506	0.0044690812937915325	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
7.671899318695068	-2.5931830406188965	NK	NK	lung	SCLC-A
8.396930694580078	-3.004880905151367	Tgd	T cells	pleural_effusion	SCLC-A
-7.698931694030762	-6.452937126159668	CD8+ Tmem	T cells	lung	SCLC-A
-12.898905754089355	1.0742119550704956	B cell	B cell	LN	SCLC-A
2.8764195442199707	1.8446210622787476	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-3.289860963821411	11.366982460021973	Mono/Mφ	Myeloid	lung	SCLC-A
2.097028970718384	2.2066617012023926	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-2.159013032913208	-2.0794379711151123	CD4+ Treg	T cells	lung	SCLC-A
0.23178677260875702	-0.5728601813316345	CD4+ Tconv	T cells	LN	SCLC-A
-8.17200756072998	-6.294437408447266	CD8+ Tmem	T cells	lung	SCLC-A
9.517903327941895	-2.7889180183410645	Tgd	T cells	pleural_effusion	SCLC-A
-6.324934482574463	-6.7926788330078125	CD4+ Tconv	T cells	lung	SCLC-A
-12.917933464050293	1.0444480180740356	B cell	B cell	LN	SCLC-A
-12.295838356018066	1.0280698537826538	B cell	B cell	LN	SCLC-A
1.3168280124664307	-0.7811620831489563	CD4+ Tconv	T cells	lung	SCLC-A
-7.8451972007751465	-6.290266036987305	CD8+ Tmem	T cells	lung	SCLC-A
-2.2913246154785156	-2.678593158721924	CD4+ Treg	T cells	liver	SCLC-A
2.5999574661254883	1.9570497274398804	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-1.4279167652130127	-2.310089111328125	CD4+ Tconv	T cells	lung	SCLC-A
2.8277902603149414	1.8172074556350708	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.609117269515991	-5.60663366317749	CD8+ Teff	T cells	lung	SCLC-A
2.508277654647827	-4.255133628845215	CD8+ Tmem	T cells	liver	SCLC-N
1.7288821935653687	-5.400848388671875	CD8+ Tmem	T cells	liver	SCLC-A
2.3123629093170166	1.7417609691619873	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-7.607649326324463	-5.948551177978516	CD4+ Tconv	T cells	lung	SCLC-A
-0.19306795299053192	-3.4494123458862305	CD4+ Tconv	T cells	liver	SCLC-N
8.451698303222656	-3.044560670852661	Tgd	T cells	pleural_effusion	SCLC-A
-9.219679832458496	7.131409168243408	pDC	Myeloid	lung	SCLC-A
6.432145118713379	-3.2025537490844727	NK	NK	lung	SCLC-A
-6.361603260040283	-6.685019493103027	CD4+ Tconv	T cells	lung	SCLC-A
9.326033592224121	-2.74369478225708	Tgd	T cells	pleural_effusion	SCLC-A
-1.0676828622817993	9.952553749084473	Mono/Mφ	Myeloid	lung	SCLC-A
2.851597785949707	-2.0272765159606934	CD8+ Tmem	T cells	lung	SCLC-A
1.871903419494629	-4.779158115386963	CD8+ Tmem	T cells	liver	SCLC-N
2.688457489013672	0.12328776717185974	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
